id,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,state,country_code,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,is_success
8135144,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,2.45,4.0,1.0,4,0.5,4,1125,326,44,81.0,9.0,8.0,10.0,10.0,10.0,8.0,0,0,0.02,0,0,1.27,1
8069684,1.0,0,0,Upper West Side,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,21,2.0,0.0,0.5,1,0.0,1,3,88,29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.76,1
8069858,1.0,0,1,Chinatown,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,19,0.59,0.0,0.2,1,0.5,6,100,155,59,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.56,1
8145603,1.0,0,1,Ditmars Steinway,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.8,1.0,0.5,1,0.3,4,1120,121,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.83,1
8072371,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,8,1.0,3.0,4.0,Real Bed,26,3.95,5.0,1.25,1,0.0,3,1124,16,50,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,1.31,1
8152916,1.0,0,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,23,0.75,0.0,0.0,1,0.17,2,5,0,107,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,2.8,1
8160542,0.75,0,1,Tribeca,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,13,1.0,3.0,1.0,2,1.0,1,6,14,15,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,0.39,1
8081193,1.0,1,0,Long Island City,Queens,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,32,1.9,4.0,1.0,4,0.25,2,25,89,99,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,2.57,1
8162607,1.0,1,1,Upper West Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,41,1.85,5.0,0.6,4,1.0,3,14,5,164,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,4.3,1
8164402,0.89,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,22,1.59,2.5,0.7,1,0.4,1,1125,329,101,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0,0.02,0,0,2.62,1
8087274,1.0,0,1,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,30,0.65,2.0,0.35,1,0.1,2,15,21,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.08,1
8167182,0.67,0,1,Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,16,1.5,2.0,0.2,1,0.3,2,15,281,12,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.0,0,0,0.32,1
8090426,1.0,0,1,Kips Bay,Manhattan,NY,US,Entire home/apt,6,1.5,2.0,3.0,Real Bed,29,3.25,1.95,0.99,4,0.25,6,60,155,112,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,2.93,1
8167884,1.0,1,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,19,1.65,5.0,1.0,2,0.1,2,31,306,105,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.77,1
8170072,1.0,1,0,Jamaica,Queens,NY,US,Private room,3,1.0,1.0,1.0,Airbed,42,0.5,1.5,0.4,1,0.1,2,90,0,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,1.35,1
8097567,1.0,1,0,Prospect Heights,Brooklyn,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,26,0.85,3.0,0.25,1,0.2,1,75,303,165,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.54,1
8172995,1.0,1,1,East Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,2.0,Real Bed,26,1.5,3.5,0.8,2,0.2,4,60,145,85,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.28,1
8173559,1.0,0,1,Sunset Park,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,15,0.65,2.0,0.5,1,0.1,30,1125,303,10,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.26,1
8238028,0.7,0,0,Brooklyn Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,0.0,2.0,Real Bed,36,1.25,0.0,0.95,1,0.0,3,1125,26,71,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.86,1
8190190,1.0,1,1,Lower East Side,Manhattan,NY,US,Private room,4,1.0,1.0,2.0,Real Bed,33,1.0,2.0,0.5,2,0.5,2,120,57,97,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,2.59,1
8239352,1.0,0,1,Maspeth,Queens,NY,US,Private room,1,1.0,1.0,2.0,Real Bed,20,0.69,1.0,0.05,1,0.2,1,1125,184,78,94.0,10.0,9.0,10.0,10.0,8.0,9.0,0,0,0.0,0,0,2.06,1
8191897,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,18,0.7,0.0,0.2,1,0.4,4,62,232,17,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.45,1
8240016,1.0,0,1,Bushwick,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,24,0.98,2.5,0.5,2,0.0,1,1125,331,161,89.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,4.26,1
8192443,0.97,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,3.0,1.0,1.0,Real Bed,22,0.6,0.95,0.25,1,0.0,2,28,123,89,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.34,1
8192789,1.0,0,0,Harlem,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,1.5,0.0,0.75,2,0.25,2,30,336,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.18,1
8241975,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,4,1.0,1.0,1.0,Real Bed,20,0.89,0.95,0.66,2,0.4,1,1125,136,86,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,2.27,1
8193608,0.5,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,1.0,Real Bed,28,1.5,0.0,1.0,1,0.0,5,10,0,11,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.29,1
8249156,1.0,0,0,Brownsville,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,11,0.52,1.0,0.15,1,0.2,1,25,1,40,88.0,10.0,10.0,10.0,9.0,8.0,9.0,1,0,0.02,0,0,1.04,1
8194369,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,13,0.49,2.0,0.3,1,0.0,5,1125,0,9,98.0,10.0,8.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.25,1
8250925,0.92,1,0,East Village,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,21,0.9,1.0,0.7,1,0.1,4,1125,227,77,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.04,1
8251228,1.0,0,0,Crown Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,9,0.39,1.0,0.15,1,0.15,1,21,105,63,86.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0,0.02,0,0,1.66,1
8252369,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Futon,18,0.85,1.0,0.5,1,0.75,2,14,168,46,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.2,1
8200729,0.5,0,1,Greenwich Village,Manhattan,NY,US,Entire home/apt,1,1.0,0.0,1.0,Real Bed,17,1.6,6.0,0.5,1,0.5,6,30,249,35,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,0.91,1
8254405,0.94,0,1,Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,7,0.42,1.5,0.35,1,0.2,1,1125,329,126,87.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,0.01,0,0,3.29,1
8204305,1.0,0,1,Upper West Side,Manhattan,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,21,0.92,0.0,0.4,1,0.4,2,1125,31,17,91.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.45,1
8254674,1.0,1,1,NoHo,Manhattan,NY,US,Entire home/apt,4,2.0,2.0,2.0,Real Bed,37,7.0,0.0,1.2,1,0.0,2,1125,11,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.33,1
8257211,1.0,0,1,West Farms,Bronx,NY,US,Shared room,1,1.0,1.0,1.0,Pull-out Sofa,22,0.4,0.0,0.1,1,0.05,2,365,0,42,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.1,1
8208285,0.91,0,1,East Village,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,2.0,Real Bed,20,1.8,6.0,0.65,2,0.5,1,1125,292,120,92.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0,0.0,0,0,3.14,1
8257567,1.0,0,1,Dyker Heights,Brooklyn,NY,US,Entire home/apt,6,1.5,3.0,4.0,Real Bed,41,2.04,5.0,1.5,5,0.35,30,120,79,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.52,1
8210379,1.0,1,0,Prospect Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,24,0.6,2.0,0.25,1,0.2,1,90,306,146,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,3.8,1
8257585,0.4,0,1,Greenwich Village,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,33,2.4,1.0,0.68,4,0.2,3,14,327,68,80.0,8.0,8.0,9.0,8.0,10.0,8.0,0,0,0.02,0,0,2.14,1
8210423,1.0,1,0,Chelsea,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,17,1.0,0.0,0.3,1,0.5,3,1125,209,74,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.95,1
8210840,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,5,2.0,3.0,4.0,Real Bed,28,2.3,3.5,1.79,2,0.3,1,27,299,169,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,4.64,1
8265482,1.0,0,1,West Farms,Bronx,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,24,0.79,2.0,0.3,2,0.0,1,5,179,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,0.02,0,0,0.29,1
8211632,1.0,0,0,Forest Hills,Queens,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,1.65,0.0,0.0,1,0.0,1,14,0,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.67,1
8213227,1.0,0,0,Harlem,Manhattan,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,18,0.85,3.0,0.25,1,0.0,3,60,74,27,88.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0,0.02,0,0,0.7,1
8213444,1.0,0,1,Astoria,Queens,NY,US,Private room,4,1.0,1.0,2.0,Real Bed,17,0.5,1.0,0.0,4,0.0,2,1125,44,130,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,3.41,1
8269241,1.0,0,0,Crown Heights,Brooklyn,NY,US,Private room,2,3.0,1.0,1.0,Real Bed,12,0.49,1.0,0.15,1,0.15,1,21,0,59,86.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0,0.02,0,0,1.55,1
8269318,1.0,0,0,Crown Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,12,0.49,1.0,0.15,1,0.15,1,27,109,57,89.0,9.0,10.0,9.0,9.0,8.0,9.0,1,0,0.02,0,0,1.49,1
8219648,1.0,0,1,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.7,0.0,0.1,1,0.1,3,60,306,141,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,3.71,1
8272122,0.8,0,1,Astoria,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,1.0,0.0,0.0,1,0.3,3,1125,85,10,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,0.26,1
8222951,1.0,1,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,31,0.75,2.0,0.2,1,0.2,3,10,0,13,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.12,1
8223230,0.5,0,1,Greenpoint,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,14,0.98,1.5,0.0,1,0.0,1,1125,359,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.55,1
8274113,0.8,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,7,0.67,3.0,0.3,1,0.0,7,1125,63,4,93.0,10.0,10.0,9.0,10.0,8.0,9.0,0,0,0.02,0,0,0.11,1
8225997,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Futon,27,1.25,3.0,1.0,1,0.0,31,1125,316,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.05,1
8274440,1.0,0,1,Harlem,Manhattan,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,31,1.8,2.5,0.6,1,0.0,3,30,363,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.32,1
8293281,1.0,1,1,Prospect Heights,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,18,1.25,1.5,0.5,2,0.25,2,1125,209,53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,2.64,1
8274605,1.0,0,1,Astoria,Queens,NY,US,Shared room,2,1.0,1.0,1.0,Futon,20,0.8,1.0,0.3,1,0.0,2,14,0,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,0.05,1
8274711,1.0,0,1,Harlem,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,27,1.25,5.5,0.8,1,0.0,3,1125,36,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.21,1
8294259,0.9,0,1,Allerton,Bronx,NY,US,Private room,4,1.0,1.0,1.0,Real Bed,21,0.63,1.0,0.4,2,0.15,3,28,22,40,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,1.05,1
8294858,1.0,0,1,Chelsea,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,28,1.45,2.5,1.25,2,0.7,6,1125,359,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.37,1
8299030,0.75,0,1,Sunset Park,Brooklyn,NY,US,Private room,2,0.0,1.0,1.0,Real Bed,11,0.5,1.0,0.2,2,0.1,6,1125,0,24,91.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,0.01,0,0,0.63,1
8275676,1.0,1,1,Great Kills,Staten Island,NY,US,Private room,3,2.0,2.0,2.0,Real Bed,27,0.99,2.0,0.1,2,0.25,1,11,346,65,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.72,1
8301159,0.64,0,1,Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.57,0.0,0.8,1,0.15,2,1125,362,15,93.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0,0.01,0,0,0.4,1
8301850,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,23,1.6,1.0,1.0,1,0.0,1,4,320,43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.47,1
8281889,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,12,1.5,0.0,0.0,1,0.5,1,1125,365,4,90.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,0.0,0,0,0.11,1
8285992,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,1.74,3.0,0.6,1,0.0,3,9,0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.29,1
8286494,0.86,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,2,1.0,2.0,1.0,Real Bed,5,1.0,2.5,0.8,1,0.0,4,1125,1,24,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.64,1
8307479,0.9,0,1,Bushwick,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,23,1.55,2.5,0.85,4,0.3,2,1125,324,152,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,4.05,1
8287001,1.0,1,0,Flatbush,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,37,0.41,3.5,0.3,1,0.0,7,1125,307,12,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,0.32,1
8308683,1.0,1,1,Cypress Hills,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,21,0.75,0.0,0.0,2,1.0,3,15,306,138,98.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,3.61,1
8308797,1.0,1,1,Sheepshead Bay,Brooklyn,NY,US,Shared room,4,1.0,1.0,4.0,Real Bed,30,0.45,1.0,0.35,1,0.45,1,27,339,112,95.0,9.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,2.93,1
8309474,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,14,0.65,0.0,0.5,1,0.0,7,20,0,8,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.01,0,0,0.21,1
8291646,1.0,0,1,Lower East Side,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,12,1.15,0.0,0.45,4,0.25,4,30,0,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,0.35,1
8291897,1.0,1,1,Sheepshead Bay,Brooklyn,NY,US,Shared room,4,1.0,1.0,4.0,Real Bed,30,0.45,1.0,0.35,1,0.45,1,27,342,94,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,2.72,1
8313370,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,37,2.99,6.0,0.9,3,0.5,15,90,46,3,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.1,1
8369701,1.0,0,1,Flatlands,Brooklyn,NY,US,Entire home/apt,9,2.0,4.0,4.0,Real Bed,19,4.5,10.0,1.0,5,0.45,16,90,365,5,88.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.15,1
8369895,1.0,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,6,1.0,3.0,3.0,Real Bed,27,2.99,0.0,1.2,1,0.0,2,14,224,17,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.37,1
8321236,1.0,0,1,Brownsville,Brooklyn,NY,US,Private room,3,1.0,2.0,2.0,Real Bed,26,0.6,1.0,0.5,2,0.15,3,14,58,28,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,0.74,1
8385284,0.9,1,1,Bushwick,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,24,0.82,0.0,0.12,1,0.0,4,31,11,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.0,0,0,0.14,1
8324985,1.0,0,0,Kips Bay,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,2.0,3.0,0.9,2,0.5,2,1125,109,75,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.97,1
8327773,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,46,1.55,2.5,0.25,4,0.15,2,30,331,156,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,4.1,1
8328900,0.8,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,12,0.4,0.0,0.1,1,0.0,2,1125,0,3,87.0,9.0,8.0,10.0,9.0,9.0,9.0,0,0,0.01,0,0,1.11,1
8398955,1.0,0,0,East Elmhurst,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,17,0.45,0.0,0.0,2,0.0,1,1125,323,175,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,4.62,1
8339036,1.0,0,1,Midwood,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,15,0.78,1.99,0.49,1,0.0,2,1125,235,86,90.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.47,1
8402732,0.7,0,1,Washington Heights,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,14,0.38,0.0,0.15,1,0.0,5,1125,338,4,95.0,10.0,8.0,10.0,10.0,10.0,9.0,0,0,0.0,0,0,0.15,1
8339140,1.0,0,0,Chinatown,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,16,1.49,0.0,0.75,1,0.0,10,60,159,8,94.0,10.0,10.0,9.0,10.0,9.0,9.0,0,0,0.01,0,0,0.21,1
8341556,1.0,0,0,Harlem,Manhattan,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,18,0.84,3.0,0.25,1,0.0,3,60,56,72,93.0,9.0,10.0,9.0,10.0,9.0,9.0,1,0,0.02,0,0,1.89,1
8405978,0.75,1,1,Financial District,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,34,0.9,4.0,0.9,1,0.2,2,3,114,62,96.0,10.0,10.0,9.0,9.0,10.0,10.0,0,0,0.02,0,0,1.65,1
8407092,1.0,1,0,Ridgewood,Queens,NY,US,Entire home/apt,5,1.0,3.0,3.0,Real Bed,18,1.39,2.5,1.5,1,0.0,5,1125,0,3,73.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,1,1,0.29,1
8342009,1.0,0,1,Long Island City,Queens,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,25,1.6,1.0,0.6,1,0.35,2,1125,364,8,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.22,1
8407963,1.0,0,1,Midtown,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,11,1.85,5.0,0.75,1,0.0,4,10,0,12,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,0.33,1
8343222,1.0,0,1,Silver Lake,Staten Island,NY,US,Entire home/apt,5,1.0,1.0,2.0,Real Bed,36,0.8,1.5,0.75,2,0.25,2,30,328,114,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,3.01,1
8354416,0.5,0,1,Long Island City,Queens,NY,US,Private room,2,0.5,1.0,1.0,Real Bed,29,0.89,1.0,0.35,1,0.4,2,1125,314,11,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,0.29,1
8409178,1.0,1,0,Midtown,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.95,3.0,1.0,1,0.4,3,1125,215,44,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.35,1
8409459,1.0,1,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,16,1.5,5.0,1.0,2,0.1,3,60,328,89,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.42,1
8365172,1.0,0,0,Ditmars Steinway,Queens,NY,US,Entire home/apt,6,1.0,2.0,2.0,Real Bed,17,1.09,0.0,0.4,1,0.25,1,1125,327,177,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.65,1
8431906,0.6,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,2,2.0,2.0,2.0,Real Bed,19,0.95,2.5,0.9,1,0.15,5,1125,95,3,90.0,10.0,8.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.08,1
8414314,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,15,0.65,0.0,0.0,1,0.25,1,30,88,6,84.0,9.0,8.0,9.0,9.0,9.0,8.0,0,0,0.0,0,0,0.16,1
8435582,1.0,0,1,Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,30,1.0,2.0,0.35,1,0.2,5,14,31,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,0.12,1
8437115,1.0,0,1,East Harlem,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,32,2.25,2.5,0.75,1,0.0,70,90,167,3,93.0,9.0,9.0,10.0,9.0,9.0,9.0,0,0,0.02,0,0,0.11,1
8440352,1.0,0,1,Lower East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,21,0.7,5.0,0.2,1,0.0,1,1124,11,179,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.0,0,0,4.78,1
8423666,1.0,0,0,Bellerose,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,26,0.65,2.0,0.4,2,0.3,2,29,243,35,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.0,0,0,0.93,1
8426309,1.0,1,1,Clinton Hill,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,10,0.85,0.0,0.5,2,0.1,2,8,3,12,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.32,1
8441969,0.96,0,1,Astoria,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,0.99,0.0,0.55,1,0.2,1,1125,335,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,0.11,1
