host_is_superhost,host_identity_verified,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,neighbourhood,room
0,0,1.0,1.0,1.0,4,31,64,4.5,0.38,2,0.5,2,1125,259,1,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,31,40,2.5,1.5,1,0.5,7,60,61,0,0,5,0,0,4,1
0,1,1.0,0.0,1.0,4,18,120,2.0,0.4,1,0.1,7,1125,230,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,26,91,2.5,0.58,1,0.5,1,8,335,0,0,3,0,0,4,1
0,1,1.0,0.0,1.0,4,22,200,5.0,2.0,1,0.25,6,14,97,0,0,3,0,0,4,2
0,1,2.0,3.0,3.0,4,17,290,10.0,2.0,1,0.0,1,1125,319,1,0,5,0,0,2,2
0,1,1.0,1.0,1.0,4,17,120,1.5,0.25,1,0.0,4,1125,307,0,0,4,0,0,3,2
0,1,2.0,2.0,3.0,4,19,299,0.0,1.0,5,0.49,1,1125,106,0,0,3,0,0,4,2
0,1,1.0,0.0,1.0,4,22,150,0.0,0.5,1,0.0,2,1125,2,0,0,5,0,0,4,2
0,1,1.0,1.0,1.0,4,9,45,1.0,0.14,1,0.0,4,28,0,0,0,3,0,0,3,1
0,1,2.0,2.0,4.0,4,27,125,0.0,0.1,1,0.3,1,1125,362,0,0,4,0,0,1,2
0,1,1.0,1.0,1.0,4,40,55,1.0,0.3,1,0.3,4,180,364,0,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,17,44,3.5,0.3,1,0.12,3,1125,172,0,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,28,250,0.0,1.0,2,0.25,2,1125,309,1,0,3,0,0,4,2
0,1,1.0,2.0,2.0,4,32,288,0.0,0.75,1,0.0,3,1125,14,0,0,3,0,0,4,2
1,1,1.5,1.0,1.0,4,21,57,0.0,0.3,1,0.1,1,14,118,0,0,4,0,0,3,1
1,1,1.0,0.0,1.0,4,33,179,2.5,0.99,2,0.0,2,29,15,0,0,3,0,0,4,2
0,1,1.0,1.0,3.0,4,46,189,2.0,0.69,2,0.5,3,1125,169,1,0,3,0,0,4,2
0,0,2.0,3.0,3.0,4,12,159,5.0,0.75,6,0.25,5,60,6,0,0,3,0,0,3,2
1,1,1.0,1.0,2.0,4,60,145,0.0,0.4,1,0.25,2,60,135,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,29,80,0.0,0.0,1,0.0,2,300,306,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,21,199,2.5,0.75,2,0.25,4,1125,4,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,1,21,120,0.0,0.75,1,0.0,7,1125,121,0,0,3,0,0,4,1
1,1,1.0,2.0,2.0,4,17,120,1.0,0.6,2,0.2,2,150,0,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,44,75,5.0,0.0,1,0.0,1,9,38,0,0,4,0,0,3,1
1,0,3.0,5.0,6.0,4,32,450,3.0,1.5,6,0.4,2,1125,347,1,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,23,220,0.0,1.25,2,0.5,1,1125,175,0,0,3,0,0,4,2
1,1,1.0,2.0,2.0,4,16,165,2.5,0.8,1,0.0,1,29,103,0,0,4,0,0,3,2
0,0,1.0,1.0,1.0,3,20,109,2.5,0.35,2,0.25,1,1125,365,0,0,5,0,0,2,1
1,1,1.5,1.0,2.0,4,22,65,2.0,0.3,1,0.2,2,1125,131,1,0,3,0,0,3,1
0,1,2.0,1.0,2.0,4,16,49,5.0,0.5,1,0.2,1,1125,363,0,0,4,0,0,3,1
1,1,1.0,1.0,3.0,4,24,149,2.5,1.0,1,0.0,8,365,255,0,0,3,1,1,3,2
0,1,1.0,1.0,1.0,4,20,80,3.5,0.15,1,0.0,2,1125,177,0,0,4,0,0,3,1
1,1,1.0,2.0,2.0,4,41,289,2.5,1.0,4,0.25,1,1125,350,0,0,3,0,0,4,2
0,1,2.0,2.0,3.0,4,36,595,5.0,2.0,1,0.0,3,10,153,1,0,4,0,0,4,2
0,1,1.0,0.0,1.0,4,28,195,0.0,0.0,2,0.75,3,60,0,0,0,3,1,0,4,2
0,1,2.0,2.0,2.0,4,27,349,0.0,0.0,4,0.35,3,180,306,0,0,3,1,0,4,2
0,1,1.0,1.0,3.0,4,24,75,3.0,0.2,1,0.25,1,1125,365,0,0,4,0,0,2,1
0,1,2.0,1.0,2.0,4,18,53,5.0,0.5,1,0.2,1,7,365,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,21,79,0.0,0.0,1,0.79,3,29,211,0,0,3,1,0,4,1
0,1,1.0,2.0,2.0,4,15,150,2.0,1.0,1,0.0,1,1125,0,0,0,3,1,1,3,2
0,1,1.0,1.0,1.0,4,30,82,1.0,0.55,2,0.8,6,6,162,0,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,22,245,6.5,0.6,1,0.15,2,28,0,0,0,4,0,0,4,2
1,0,1.0,1.0,2.0,4,23,70,2.5,0.25,1,0.2,1,30,319,1,0,3,0,0,3,1
0,1,1.0,1.0,2.0,4,34,71,5.0,0.5,1,0.2,2,1125,137,0,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,18,59,1.0,0.6,1,0.2,30,180,193,0,0,3,0,0,3,1
1,0,1.0,3.0,3.0,4,15,150,2.0,0.55,4,0.4,2,1125,341,1,0,4,0,0,3,2
0,1,1.0,1.0,3.0,4,29,147,15.0,1.0,5,0.25,3,29,343,1,0,3,0,0,3,2
1,1,1.0,0.0,1.0,4,21,225,0.0,0.85,2,0.5,4,1125,48,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,28,165,7.0,0.8,2,0.2,1,7,137,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,33,328,2.75,0.85,1,0.0,2,40,311,0,0,3,0,0,4,2
0,1,1.0,0.0,4.0,4,38,100,15.0,0.9,2,0.25,4,1125,321,1,0,3,0,0,3,2
1,1,1.0,2.0,5.0,4,25,499,2.0,1.5,1,0.0,3,1125,273,0,0,3,0,0,4,2
0,1,1.0,2.0,4.0,4,41,150,2.0,1.5,6,0.25,1,1125,342,0,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,20,95,2.0,0.4,1,0.0,1,30,315,0,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,24,185,5.0,0.8,2,0.5,3,180,340,1,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,9,46,1.5,0.2,1,0.3,2,1125,138,0,0,4,0,0,4,1
1,1,1.0,1.0,1.0,4,32,109,1.0,0.35,1,0.25,1,1122,144,1,0,4,0,0,4,1
1,1,4.0,1.0,1.0,3,32,89,3.0,0.25,1,0.0,1,28,100,0,0,5,0,0,3,1
0,0,1.0,1.0,1.0,4,15,40,1.5,0.5,1,0.0,1,1125,356,1,0,4,0,0,3,1
0,1,2.0,1.0,3.0,4,19,73,2.5,1.0,1,0.9,2,1125,0,0,0,5,0,0,4,1
0,1,1.0,2.0,2.0,4,37,200,0.0,0.0,2,0.0,100,365,2,0,0,3,0,0,3,2
0,1,1.0,3.0,3.0,4,43,125,1.0,1.0,3,0.2,3,1125,228,0,0,4,0,0,3,2
0,0,1.0,0.0,1.0,4,26,210,1.5,0.85,1,0.5,5,1125,333,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,38,85,1.0,0.8,1,0.0,5,21,262,0,0,4,0,0,2,1
0,1,1.0,1.0,1.0,4,23,118,18.0,3.8,1,0.0,30,1125,321,0,0,3,0,0,4,2
1,1,1.0,3.0,4.0,4,31,172,2.0,0.58,4,0.23,2,1125,305,0,0,3,0,0,3,2
1,1,1.0,1.0,3.0,4,16,102,5.0,0.5,2,0.3,3,90,333,0,0,4,0,0,3,2
0,0,1.0,1.0,2.0,4,27,42,2.0,0.35,1,0.1,30,1125,308,0,0,4,0,0,1,1
0,0,1.0,1.0,2.0,4,28,40,2.0,0.35,1,0.1,30,1125,357,0,0,4,0,0,1,1
0,1,1.5,1.0,1.0,4,13,55,3.0,0.2,1,0.1,3,31,71,1,0,3,0,0,3,1
1,1,1.0,1.0,2.0,4,29,65,2.0,0.6,1,0.0,3,1125,188,0,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,27,57,10.0,0.7,1,0.2,2,40,35,0,0,3,0,0,3,1
0,1,1.0,0.0,1.0,4,14,140,3.0,0.6,1,0.0,2,6,0,0,0,3,0,0,3,2
0,1,1.5,1.0,1.0,4,16,60,3.0,0.2,1,0.0,1,31,45,0,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,7,85,2.0,0.2,1,0.0,2,1125,0,0,0,4,0,0,3,1
1,1,1.0,2.0,2.0,4,36,122,0.0,0.65,2,0.3,3,25,269,0,0,4,0,0,2,2
0,1,1.0,1.0,2.0,4,21,220,2.0,0.7,1,0.2,1,1125,0,0,0,4,0,1,4,2
1,1,1.0,1.0,1.0,4,23,225,7.5,2.5,1,0.0,28,180,187,0,0,3,0,0,3,2
0,1,1.5,1.0,3.0,4,17,47,3.0,0.5,1,0.25,1,1125,365,0,0,4,0,0,3,1
0,1,1.5,1.0,1.0,4,17,38,5.0,0.5,1,0.2,1,1125,365,0,0,4,0,0,3,1
1,1,1.0,0.0,1.0,4,16,175,0.0,0.75,1,0.0,2,1125,50,0,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,23,110,3.0,0.0,1,0.1,3,31,95,0,0,3,0,0,4,1
1,1,1.0,1.0,1.0,4,24,89,1.0,0.2,1,0.0,2,7,0,0,0,4,0,0,2,1
1,1,1.0,1.0,1.0,4,19,133,0.0,0.5,1,0.0,2,20,329,0,0,4,0,0,4,1
0,1,1.0,2.0,2.0,4,17,120,0.0,0.3,2,0.2,5,1125,0,1,0,4,0,0,3,2
1,1,1.0,1.0,2.0,4,13,64,1.0,0.2,1,0.0,2,1125,13,0,0,4,0,0,4,1
0,1,1.5,4.0,8.0,4,15,199,10.0,0.99,6,0.22,1,1125,365,0,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,26,65,0.0,0.2,1,0.25,3,30,323,0,0,3,0,0,4,1
1,1,1.0,1.0,1.0,4,32,65,1.5,0.25,2,0.1,1,1125,347,0,0,4,0,0,2,1
0,0,2.0,1.0,1.0,4,12,50,0.0,1.2,1,0.1,14,1124,89,0,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,23,170,3.5,1.1,2,0.25,3,1125,9,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,36,60,1.0,0.65,1,0.0,5,21,351,0,0,4,0,0,2,1
1,1,2.0,3.0,4.0,4,27,425,5.0,1.7,6,0.3,4,370,313,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,34,215,3.0,0.75,2,1.0,1,7,324,0,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,27,45,1.0,0.25,1,0.5,1,1125,353,1,0,4,0,0,2,1
0,0,2.0,3.0,4.0,4,43,174,10.0,1.2,4,0.1,3,1125,0,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,26,90,0.0,0.4,2,0.0,1,31,38,0,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,15,70,3.0,0.5,1,0.5,3,30,325,1,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,24,45,1.0,0.4,1,0.3,1,1125,294,0,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,19,167,2.5,1.5,1,0.35,30,1125,2,1,0,3,0,0,4,1
1,1,1.0,2.0,2.0,4,24,155,2.5,0.85,3,0.25,2,30,230,1,0,3,0,0,3,2
0,1,2.0,3.0,3.0,4,30,250,5.0,1.0,5,0.5,5,1125,30,0,0,4,0,0,4,2
0,1,1.0,0.0,1.0,4,27,99,0.0,0.0,2,0.2,30,365,16,0,0,3,0,0,3,2
1,1,1.5,3.0,4.0,4,45,100,1.25,0.5,2,0.2,2,25,342,0,0,3,0,0,3,2
0,1,1.5,3.0,4.0,4,14,275,5.5,1.5,1,0.0,1,31,0,0,0,3,0,0,3,2
1,1,1.0,2.0,3.0,4,45,484,0.0,0.85,4,0.5,2,1125,265,1,0,3,0,0,4,2
1,0,1.0,2.0,3.0,4,42,453,1.98,0.83,4,0.48,1,1125,293,1,0,3,0,0,4,2
0,1,1.5,2.0,3.0,4,17,150,5.0,1.5,5,0.0,7,90,1,0,0,4,0,0,3,2
0,0,1.5,3.0,4.0,4,38,199,5.0,1.75,7,2.25,7,28,325,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,25,38,1.0,0.4,1,0.0,1,1125,362,1,0,3,0,0,3,0
0,0,1.0,1.0,1.0,4,28,150,5.0,0.5,1,0.25,3,1125,340,0,0,3,0,0,4,1
0,1,1.0,0.0,1.0,4,19,145,3.5,0.8,2,0.25,3,21,280,1,0,3,0,0,4,2
1,1,1.0,0.0,2.0,4,41,229,1.0,0.5,2,0.25,1,1125,336,0,0,5,0,0,4,2
0,1,1.0,1.0,2.0,4,30,250,5.0,2.0,4,0.0,30,180,168,1,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,18,80,0.0,0.3,2,0.25,3,1125,0,1,0,5,0,0,2,1
1,1,1.0,1.0,2.0,4,24,190,1.0,1.0,2,0.25,3,1125,10,1,0,4,0,0,4,2
1,1,1.0,1.0,1.0,4,32,99,1.0,0.35,1,0.0,1,1122,126,1,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,35,150,1.5,0.5,1,0.25,2,12,39,0,0,4,0,0,4,2
1,1,1.0,2.0,3.0,4,33,150,10.0,1.75,3,0.25,30,360,340,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,15,70,1.0,0.2,1,0.1,3,120,275,0,0,5,0,0,2,1
0,1,1.0,2.0,2.0,4,28,60,1.0,0.4,5,0.25,2,29,78,1,0,3,0,0,2,2
1,1,3.0,5.0,5.0,4,43,225,3.0,1.7,6,0.25,3,30,182,1,0,3,0,0,3,2
0,0,1.0,1.0,2.0,4,27,40,2.0,0.35,1,0.1,30,1125,335,0,0,4,0,0,1,1
0,0,1.0,1.0,1.0,4,8,100,2.0,0.4,1,1.5,1,20000000,365,1,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,41,120,2.0,0.45,2,0.35,1,1125,178,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,17,85,1.0,0.27,2,0.4,1,1125,359,0,0,3,0,0,2,1
0,1,1.0,2.0,2.0,4,43,300,10.0,1.5,5,0.0,4,32,15,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,25,45,2.0,0.35,1,0.1,30,1125,292,0,0,4,0,0,1,1
0,0,1.0,1.0,1.0,4,10,150,1.5,1.0,2,0.3,30,1125,308,0,0,3,0,0,3,2
0,0,1.5,1.0,2.0,4,10,153,2.5,1.2,2,0.2,2,28,34,0,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,11,150,2.5,1.0,2,0.1,1,28,0,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,67,89,1.99,0.5,1,0.5,1,30,69,0,0,3,0,0,4,1
0,0,1.0,1.0,2.0,4,9,90,2.5,0.75,2,0.15,2,28,0,0,0,3,0,0,4,1
0,0,1.0,1.0,2.0,4,24,129,1.0,0.4,2,0.5,1,1125,0,0,0,3,0,0,4,1
0,0,1.0,1.0,2.0,4,49,120,2.0,0.4,3,0.25,2,180,328,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,23,95,5.0,0.6,1,0.5,1,7,332,0,0,3,0,0,4,1
0,1,1.5,1.0,2.0,3,34,40,3.5,0.0,1,0.0,6,1124,292,0,0,3,0,0,4,0
0,1,1.0,1.0,1.0,4,67,93,1.99,0.5,1,0.25,1,30,46,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,25,150,1.0,0.25,1,0.0,1,30,17,1,0,5,0,0,4,1
0,1,1.0,1.0,1.0,4,12,65,0.0,0.5,1,0.0,6,1125,300,0,0,3,0,0,4,1
1,0,1.0,3.0,3.0,4,26,350,0.0,1.5,4,0.0,60,120,316,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,11,50,2.5,0.15,1,0.18,15,90,88,0,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,43,45,0.0,0.0,1,0.2,4,25,357,0,0,4,0,0,3,1
0,1,2.0,3.0,4.0,1,41,550,5.0,2.5,4,0.5,5,60,129,0,0,4,0,0,4,2
0,1,1.0,1.0,2.0,4,19,72,1.5,0.3,2,0.12,4,90,29,0,0,3,1,1,3,2
0,1,4.0,6.0,8.0,4,22,450,5.0,2.5,6,0.5,3,1125,309,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,23,65,1.0,0.45,2,0.0,4,7,155,1,0,3,0,0,3,1
0,0,1.0,1.0,4.0,4,23,238,2.5,2.5,1,0.5,30,366,282,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,14,125,0.0,0.8,1,0.5,1,10,181,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,23,190,3.0,0.8,1,0.0,3,31,0,0,0,4,0,0,4,2
0,1,1.5,1.0,2.0,4,40,182,0.0,0.6,1,0.3,1,1125,324,1,0,3,0,0,4,1
0,1,1.0,1.0,1.0,3,19,70,0.0,0.1,2,0.1,1,1125,351,0,0,4,0,0,2,2
1,0,1.0,1.0,1.0,4,47,245,2.5,0.8,2,0.0,2,90,237,1,0,4,0,0,4,2
1,0,1.0,2.0,4.0,4,20,165,2.0,1.0,4,0.3,3,1125,297,0,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,24,195,0.0,0.0,2,0.75,3,28,150,0,0,3,1,0,4,2
1,1,1.0,1.0,1.0,4,27,86,1.0,0.2,1,0.2,3,65,24,1,0,5,0,0,3,1
0,1,1.0,0.0,1.0,4,31,195,0.0,0.0,2,0.5,3,30,306,0,0,3,1,0,4,2
0,1,1.0,1.0,1.0,4,9,65,2.0,0.5,1,0.2,1,1125,196,1,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,15,85,0.95,0.15,1,0.25,3,1125,365,1,0,4,0,0,3,1
0,0,1.0,0.0,2.0,4,27,150,4.0,1.0,2,0.5,1,1125,349,0,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,13,99,0.0,0.4,2,0.25,2,1125,281,0,0,4,0,0,3,1
1,1,1.0,2.0,3.0,4,38,155,0.0,0.7,4,0.25,4,365,348,1,0,5,0,0,3,2
0,0,1.0,1.0,1.0,4,25,100,1.5,0.0,1,0.25,1,31,6,1,0,5,0,0,4,1
0,0,1.5,1.0,1.0,4,27,350,0.0,1.0,3,0.0,2,1125,0,0,0,4,0,0,4,2
0,0,1.5,1.0,3.0,4,11,90,0.0,0.15,1,0.3,4,1125,303,0,0,5,0,0,2,1
1,1,1.0,1.0,1.0,4,47,170,1.0,0.5,2,0.25,2,1125,0,1,0,3,0,0,4,2
0,1,1.0,1.0,2.0,4,31,175,1.0,0.9,2,0.14,4,1125,20,0,0,4,0,0,4,2
0,1,1.0,2.0,5.0,4,23,101,2.0,0.5,5,0.25,2,1125,64,1,0,3,0,0,2,2
0,1,1.0,1.0,1.0,4,27,90,5.0,0.2,1,0.15,3,25,43,0,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,21,125,0.0,0.25,1,0.0,3,7,147,0,0,5,0,0,4,2
1,1,1.0,1.0,3.0,4,25,160,0.0,0.75,3,0.25,5,90,130,1,0,4,0,0,3,2
0,0,1.0,1.0,1.0,4,36,75,5.0,0.8,1,0.25,5,1124,105,1,0,4,0,0,3,1
0,1,1.0,1.0,2.0,4,25,131,2.0,0.8,1,0.25,3,30,336,0,0,3,0,0,4,2
0,1,1.0,1.0,2.0,4,12,250,10.0,1.5,1,0.0,30,365,365,0,0,3,1,0,4,2
0,1,1.0,3.0,5.0,4,17,278,5.0,1.25,6,0.25,2,1125,340,1,0,4,0,0,2,2
1,1,1.0,3.0,3.0,4,28,155,0.0,1.0,5,0.0,5,1125,271,1,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,22,114,5.0,0.5,1,0.98,30,1125,364,0,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,31,75,0.0,0.3,1,0.5,3,1125,23,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,19,80,1.5,0.75,2,0.0,1,30,361,0,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,17,90,1.0,0.35,1,0.35,30,1125,151,0,0,4,0,0,4,1
0,1,1.0,2.0,2.0,4,18,165,1.0,0.7,1,0.0,30,120,235,1,0,5,0,0,3,2
0,1,1.0,1.0,1.0,4,16,150,5.0,0.5,1,0.0,2,12,34,0,0,3,0,0,3,2
0,0,1.0,2.0,3.0,4,16,220,8.0,1.0,1,0.0,5,365,343,0,0,3,0,0,3,2
0,1,1.5,2.0,2.0,4,22,500,10.0,1.5,3,0.0,7,100,365,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,31,100,2.0,1.0,4,0.5,2,21,211,0,0,3,0,0,4,2
0,1,1.0,2.0,3.0,4,33,399,0.0,1.0,2,0.0,3,30,15,0,0,4,0,0,4,2
1,1,1.0,2.0,2.0,4,25,90,0.0,0.7,2,0.2,2,1124,322,0,0,4,0,0,1,2
0,1,3.0,1.0,1.0,4,20,60,0.95,0.25,2,0.0,2,21,136,0,0,3,0,0,3,1
0,1,3.0,1.0,1.0,4,20,60,0.95,0.25,2,0.0,2,21,116,0,0,3,0,0,3,1
1,1,1.0,1.0,3.0,4,30,138,0.0,0.38,1,0.0,1,1125,37,1,0,4,0,0,2,2
0,1,1.0,2.0,3.0,4,28,275,10.0,1.5,1,0.0,30,365,315,0,0,5,1,0,4,2
0,1,1.0,0.0,2.0,4,14,109,0.0,0.75,4,0.2,2,1125,321,1,0,3,0,0,3,1
0,1,1.0,2.0,2.0,4,25,135,2.0,1.75,4,0.3,4,1125,181,0,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,16,95,0.0,0.25,1,0.3,2,14,342,1,0,4,0,0,4,1
0,1,3.0,1.0,1.0,4,23,60,0.95,0.25,2,0.0,2,21,144,0,0,3,0,0,3,1
0,1,3.0,1.0,1.0,4,23,60,0.95,0.25,2,0.0,2,21,128,0,0,3,0,0,3,1
0,1,2.0,2.0,6.0,4,47,350,10.0,2.5,6,0.5,2,20,300,0,0,3,0,0,4,2
0,1,1.0,0.0,2.0,4,23,114,0.0,0.95,2,0.45,1,30,146,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,26,135,1.2,0.5,2,0.3,1,1125,179,1,0,3,0,0,4,2
1,1,1.5,3.0,5.0,4,29,275,5.0,0.75,5,0.5,6,1124,71,1,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,24,99,1.0,0.35,1,1.0,1,7,269,1,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,15,124,1.0,0.3,1,0.1,5,29,151,0,0,3,0,0,4,1
1,1,1.0,1.0,1.0,1,18,55,0.0,0.15,1,0.2,2,1125,312,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,19,124,1.0,0.3,1,0.15,5,29,158,0,0,3,0,0,4,1
0,1,3.0,1.0,1.0,4,19,60,0.95,0.25,2,0.0,2,21,148,0,0,3,0,0,3,1
1,1,1.0,0.0,1.0,4,11,120,1.2,0.75,1,0.0,3,1125,2,0,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,26,99,3.0,0.4,1,0.2,1,90,337,1,0,3,0,0,4,1
0,1,3.0,1.0,1.0,4,19,60,0.95,0.25,1,0.0,2,21,127,0,0,3,0,0,3,1
0,1,1.0,1.0,2.0,4,15,295,3.0,0.95,2,0.25,2,35,60,0,0,4,1,1,4,2
1,1,1.0,2.0,2.0,4,39,100,0.0,1.5,2,0.0,30,1125,289,0,0,3,0,0,2,2
1,1,2.0,1.0,2.0,4,23,60,0.0,0.45,1,0.3,1,1125,354,1,0,3,0,0,3,1
1,1,1.0,2.0,6.0,4,44,200,4.0,0.5,4,0.25,1,21,61,0,0,4,0,0,2,2
0,1,1.0,1.0,1.0,4,10,350,3.5,1.0,1,0.0,2,1125,322,0,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,23,175,2.5,1.25,1,0.0,2,27,82,0,0,4,0,0,4,2
1,1,1.0,3.0,3.0,4,39,210,6.0,1.0,5,0.4,30,90,89,1,0,5,0,0,3,2
1,1,1.0,1.0,1.0,4,30,50,0.0,0.15,1,0.1,1,1124,242,0,0,3,0,0,4,1
0,1,1.0,0.0,1.0,4,16,200,3.0,0.8,1,0.0,3,12,307,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,22,175,5.0,0.85,1,0.0,11,30,10,0,0,4,0,0,3,2
0,1,3.0,1.0,1.0,4,18,60,0.95,0.25,2,0.0,2,21,137,0,0,3,0,0,3,1
0,1,1.0,0.0,1.0,4,14,150,4.0,0.75,1,0.0,2,7,1,0,0,3,0,0,4,2
0,0,1.0,2.0,2.0,4,11,130,3.0,0.75,2,0.25,4,1125,304,0,0,3,0,0,2,2
1,1,1.0,1.0,1.0,4,43,95,1.0,0.25,2,0.2,2,30,341,1,0,3,0,0,3,1
1,0,1.0,1.0,4.0,1,43,56,0.0,0.15,2,0.24,1,50,118,0,0,3,0,0,0,1
0,1,1.0,1.0,1.0,4,39,108,1.0,0.5,2,0.5,4,30,36,1,0,3,0,0,3,1
1,1,1.0,0.0,1.0,3,28,60,1.0,0.25,2,0.0,3,21,196,0,0,5,0,0,2,2
0,0,2.0,3.0,3.0,4,27,1200,10.0,1.5,4,0.5,3,1125,167,0,0,3,0,0,4,2
1,1,1.0,1.0,2.0,4,30,120,0.0,0.6,2,0.25,2,15,110,0,0,3,0,0,3,2
1,0,1.0,1.0,2.0,4,31,120,5.0,1.0,2,0.35,2,7,42,0,0,4,0,0,3,2
0,1,1.5,1.0,1.0,4,22,74,0.0,0.4,1,0.15,1,1125,12,0,0,3,0,0,4,1
1,1,1.0,1.0,1.0,4,29,72,1.0,0.25,1,0.0,2,30,333,1,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,40,59,2.0,0.25,1,0.25,1,1125,179,0,0,4,0,0,3,1
0,1,1.0,1.0,2.0,4,22,95,2.5,0.6,1,0.3,1,1125,310,0,0,3,0,0,4,2
1,0,1.0,1.0,2.0,4,24,60,2.5,0.3,1,0.2,1,125,297,1,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,22,107,1.0,0.0,1,0.24,1,7,178,0,0,4,1,1,1,1
1,1,1.0,1.0,1.0,4,11,160,5.0,0.7,1,0.2,5,1125,308,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,27,194,5.0,0.72,1,0.0,2,14,307,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,20,73,1.5,0.39,1,0.25,1,1125,339,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,18,73,1.25,0.34,1,0.25,1,1125,338,0,0,3,0,0,4,1
1,1,1.0,1.0,1.0,4,19,250,4.0,0.8,1,0.5,1,30,359,0,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,17,68,0.0,0.9,1,0.39,5,90,319,1,0,3,0,0,3,1
1,0,1.0,2.0,3.0,4,35,140,2.5,0.85,4,0.25,2,1125,203,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,15,75,1.0,0.5,1,0.0,1,1124,15,1,0,4,0,0,4,1
0,1,1.0,1.0,2.0,4,23,55,5.0,0.75,3,0.05,30,1124,101,0,0,3,0,0,1,2
0,1,1.0,1.0,1.0,4,10,52,0.0,0.3,1,0.35,6,60,35,1,0,5,0,0,2,1
